,customer_id,address,state,pcode_state,latitude,longitude
27,1973,34953 Oak Circle,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
28,2067,8 Superior Hill,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
29,2339,7174 Thackeray Point,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
30,2532,53723 Dunning Street,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
31,3205,378 Maple Pass,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
32,3436,34 Calypso Court,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
33,3475,1 Michigan Way,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
34,3793,249 Anderson Street,NSW,"2153,NSW",-33.753523825707575,150.99830076672535
35,4,0 Holy Cross Court,QLD,"4211,QLD",-28.024448644431487,153.274217855734
36,282,8 Riverside Place,QLD,"4211,QLD",-28.024448644431487,153.274217855734
37,538,311 Emmet Point,QLD,"4211,QLD",-28.024448644431487,153.274217855734
38,1114,184 Roth Pass,QLD,"4211,QLD",-28.024448644431487,153.274217855734
39,1296,87 Reinke Drive,QLD,"4211,QLD",-28.024448644431487,153.274217855734
40,1744,89 Cherokee Road,QLD,"4211,QLD",-28.024448644431487,153.274217855734
41,1807,69555 Dakota Alley,QLD,"4211,QLD",-28.024448644431487,153.274217855734
42,2188,67 Carioca Road,QLD,"4211,QLD",-28.024448644431487,153.274217855734
43,2431,309 Shopko Center,QLD,"4211,QLD",-28.024448644431487,153.274217855734
44,2877,463 Bultman Crossing,QLD,"4211,QLD",-28.024448644431487,153.274217855734
45,2947,64107 Little Fleur Trail,QLD,"4211,QLD",-28.024448644431487,153.274217855734
46,3041,88537 Erie Court,QLD,"4211,QLD",-28.024448644431487,153.274217855734
47,3611,2 Homewood Pass,QLD,"4211,QLD",-28.024448644431487,153.274217855734
48,3657,249 Merchant Terrace,QLD,"4211,QLD",-28.024448644431487,153.274217855734
49,3670,587 Rieder Court,QLD,"4211,QLD",-28.024448644431487,153.274217855734
50,3844,72258 Bayside Court,QLD,"4211,QLD",-28.024448644431487,153.274217855734
51,5,17979 Del Mar Point,NSW,"2448,NSW",-30.6060088223077,153.00193134730003
52,1473,25607 Summer Ridge Way,NSW,"2448,NSW",-30.6060088223077,153.00193134730003
53,6,9 Oakridge Court,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
54,148,03 Granby Parkway,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
55,1988,5176 Division Hill,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
56,2219,079 Katie Alley,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
57,2228,81 Lien Drive,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
58,2449,67 Crowley Drive,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
59,3059,83 Sunfield Hill,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
60,3580,4605 Lakewood Gardens Terrace,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
61,3674,106 Donald Way,VIC,"3216,VIC",-38.179976730636824,144.3352420633042
62,7,4 Delaware Trail,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
63,49,3107 Calypso Terrace,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
64,434,155 Basil Junction,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
65,1512,81 Darwin Court,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
66,1516,4517 Colorado Place,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
67,1517,91433 Hollow Ridge Crossing,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
68,2149,2 Spaight Road,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
69,2654,30 Parkside Terrace,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
70,3452,46 Stone Corner Avenue,NSW,"2210,NSW",-33.95033562007577,151.05724694489956
71,8,49 Londonderry Lane,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
72,21,18 Jenna Center,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
73,853,49 Buhler Plaza,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
74,872,5 Hauk Lane,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
75,2144,47 Kensington Avenue,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
76,2559,3934 Karstens Circle,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
77,2673,571 Golf Alley,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
78,2833,2038 Esker Road,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
79,3621,8 Harper Center,NSW,"2650,NSW",-35.13134690735958,147.28727670208215
80,9,97736 7th Trail,NSW,"2023,NSW",-33.884103474999996,151.26091319313073
81,289,7169 North Lane,NSW,"2023,NSW",-33.884103474999996,151.26091319313073
82,958,217 Meadow Vale Point,NSW,"2023,NSW",-33.884103474999996,151.26091319313073
83,2964,9217 Bashford Parkway,NSW,"2023,NSW",-33.884103474999996,151.26091319313073
84,3716,650 Barby Street,NSW,"2023,NSW",-33.884103474999996,151.26091319313073
85,11,93405 Ludington Park,VIC,"3044,VIC",-37.738703914375016,144.94183947004095
86,12,44339 Golden Leaf Alley,QLD,"4557,QLD",-26.69050053181818,153.1061715110571
87,3846,9 Duke Alley,QLD,"4557,QLD",-26.69050053181818,153.1061715110571
88,13,2 Sutherland Street,VIC,"3799,VIC",-37.74501355588236,145.69343764609144
89,944,9 Colorado Trail,VIC,"3799,VIC",-37.74501355588236,145.69343764609144
90,3381,602 Haas Drive,VIC,"3799,VIC",-37.74501355588236,145.69343764609144
91,14,9 Mcbride Trail,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
92,463,8750 Lakewood Gardens Park,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
93,564,19 Lakewood Gardens Way,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
94,975,95 Old Gate Junction,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
95,1240,92 Waubesa Center,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
96,1428,1231 Grim Road,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
97,1524,0534 Bartelt Trail,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
98,2046,8 Crowley Terrace,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
99,2162,79291 3rd Circle,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
100,2438,99739 Coolidge Crossing,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
101,2503,62 Doe Crossing Junction,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
102,2517,23478 Ramsey Pass,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
103,2805,4672 Morningstar Circle,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
104,2834,33 Norway Maple Street,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
105,2970,6604 Hansons Court,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
106,2981,9 7th Pass,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
107,3088,5 Lotheville Parkway,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
108,3240,3 Pepper Wood Point,NSW,"2760,NSW",-33.75894122162162,150.78729984050722
109,15,9861 New Castle Avenue,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
110,485,00976 Sundown Lane,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
111,511,7 Hooker Place,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
112,1482,7231 Pepper Wood Point,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
113,1982,8 Farwell Parkway,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
114,2035,177 Anniversary Parkway,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
115,3053,274 Ludington Trail,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
116,3146,07084 Mallory Center,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
117,3824,838 Redwing Street,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
118,3868,388 Karstens Drive,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
119,3989,9461 Saint Paul Trail,NSW,"2428,NSW",-32.27070398913043,152.50713901706246
120,16,52 Moland Street,VIC,"3331,VIC",-38.03854783947368,144.1768020882566
121,17,82391 Kensington Lane,VIC,"3058,VIC",-37.73758642113097,144.95840701320358
122,142,68063 Blue Bill Park Center,VIC,"3058,VIC",-37.73758642113097,144.95840701320358
123,468,091 Farragut Crossing,VIC,"3058,VIC",-37.73758642113097,144.95840701320358
124,2793,19 Del Mar Avenue,VIC,"3058,VIC",-37.73758642113097,144.95840701320358
125,18,092 2nd Alley,NSW,"2135,NSW",-33.87707095384615,151.08854355056368
126,31,2294 Pleasure Place,NSW,"2135,NSW",-33.87707095384615,151.08854355056368
127,2645,78 Shasta Place,NSW,"2135,NSW",-33.87707095384615,151.08854355056368
128,3101,6 Kings Avenue,NSW,"2135,NSW",-33.87707095384615,151.08854355056368
129,3263,15566 Waxwing Place,NSW,"2135,NSW",-33.87707095384615,151.08854355056368
130,3821,86 Claremont Junction,NSW,"2135,NSW",-33.87707095384615,151.08854355056368
131,19,59 Spaight Circle,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
132,90,171 Fordem Junction,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
133,159,80 Duke Terrace,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
134,201,32 Steensland Plaza,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
135,455,6 Mariners Cove Center,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
136,516,1 Vidon Pass,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
137,705,15 Emmet Street,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
138,939,32 Dennis Hill,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
139,1501,8 Arizona Way,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
140,1985,27 Dawn Lane,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
141,2036,18 Karstens Drive,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
142,2220,681 Butterfield Lane,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
143,2573,22 Debs Point,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
144,2734,27 Fuller Trail,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
145,2945,978 Dennis Way,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
146,3609,4534 Stone Corner Terrace,NSW,"2233,NSW",-34.064626717316166,151.01405821588943
147,20,032 Bartelt Crossing,NSW,"2444,NSW",-31.450884836056556,152.88602847905906
148,2484,0 Union Plaza,NSW,"2444,NSW",-31.450884836056556,152.88602847905906
149,2725,8 Holmberg Street,NSW,"2444,NSW",-31.450884836056556,152.88602847905906
150,2770,3 Buena Vista Crossing,NSW,"2444,NSW",-31.450884836056556,152.88602847905906
151,25,28 5th Center,QLD,"4413,QLD",-26.740498745454545,150.62566776569955
152,840,74251 Golden Leaf Lane,QLD,"4413,QLD",-26.740498745454545,150.62566776569955
153,1629,10 Hazelcrest Street,QLD,"4413,QLD",-26.740498745454545,150.62566776569955
154,26,52 Carey Alley,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
155,563,9161 Hoepker Street,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
156,670,756 Farragut Place,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
157,1257,33 Rockefeller Avenue,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
158,1926,34694 Sugar Place,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
159,2098,794 Kennedy Court,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
160,2682,446 Warrior Pass,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
161,2733,81254 Buhler Trail,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
162,2741,259 Summerview Center,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
163,3259,12357 Arapahoe Parkway,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
164,3307,1172 Mesta Center,QLD,"4740,QLD",-21.122961704044354,149.19209025329806
165,27,96 Texas Plaza,VIC,"3218,VIC",-38.137085036941485,144.34537649005796
166,829,77 Nova Junction,VIC,"3218,VIC",-38.137085036941485,144.34537649005796
167,1220,457 Ryan Road,VIC,"3218,VIC",-38.137085036941485,144.34537649005796
168,2268,9574 David Lane,VIC,"3218,VIC",-38.137085036941485,144.34537649005796
169,28,48 Eagan Avenue,QLD,"4868,QLD",-16.985840337930785,145.73447456878526
170,2915,928 Laurel Circle,QLD,"4868,QLD",-16.985840337930785,145.73447456878526
171,3446,8 Becker Drive,QLD,"4868,QLD",-16.985840337930785,145.73447456878526
172,29,9 Buell Park,QLD,"4116,QLD",-27.62676572023806,153.05182633257346
173,625,8 Melrose Road,QLD,"4116,QLD",-27.62676572023806,153.05182633257346
174,2600,37258 Stephen Place,QLD,"4116,QLD",-27.62676572023806,153.05182633257346
175,3022,27 Schlimgen Way,QLD,"4116,QLD",-27.62676572023806,153.05182633257346
176,3086,00183 Arapahoe Pass,QLD,"4116,QLD",-27.62676572023806,153.05182633257346
177,3800,365 Jenifer Point,QLD,"4116,QLD",-27.62676572023806,153.05182633257346
178,30,02663 Buell Parkway,NSW,"2519,NSW",-34.38898581135101,150.88131737019108
179,226,04139 Delladonna Place,NSW,"2519,NSW",-34.38898581135101,150.88131737019108
180,653,67 Aberg Hill,NSW,"2519,NSW",-34.38898581135101,150.88131737019108
181,1468,45725 Hagan Pass,NSW,"2519,NSW",-34.38898581135101,150.88131737019108
182,3148,90880 Donald Lane,NSW,"2519,NSW",-34.38898581135101,150.88131737019108
183,3193,081 Oakridge Street,NSW,"2519,NSW",-34.38898581135101,150.88131737019108
184,32,2951 Petterle Place,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
185,75,4763 Merchant Avenue,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
186,407,78152 Harper Parkway,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
187,799,572 Brown Circle,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
188,895,41821 Sheridan Center,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
189,1099,26349 Spaight Junction,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
190,1433,64 Everett Circle,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
191,1434,184 Melrose Pass,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
192,1435,8934 Park Meadow Street,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
193,1436,14155 Evergreen Way,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
194,2213,152 Larry Alley,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
195,2663,1 Ronald Regan Hill,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
196,2679,2864 Corscot Parkway,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
197,2883,4 Vahlen Alley,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
198,3179,390 Wayridge Plaza,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
199,3732,18 Chinook Plaza,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
200,3784,464 Acker Way,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
201,3873,17504 Spohn Center,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
202,3916,15051 Monterey Street,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
203,4001,87 Crescent Oaks Alley,NSW,"2756,NSW",-33.569771421100924,150.82007671893695
204,33,63 Lukken Drive,NSW,"2170,NSW",-33.92641069400002,150.912632091597
205,114,60 Oneill Street,NSW,"2170,NSW",-33.92641069400002,150.912632091597
206,358,5337 Dennis Pass,NSW,"2170,NSW",-33.92641069400002,150.912632091597
207,385,58211 Surrey Crossing,NSW,"2170,NSW",-33.92641069400002,150.912632091597
208,415,5449 Jenna Road,NSW,"2170,NSW",-33.92641069400002,150.912632091597
209,453,37093 Manitowish Center,NSW,"2170,NSW",-33.92641069400002,150.912632091597
210,540,7671 Oak Valley Junction,NSW,"2170,NSW",-33.92641069400002,150.912632091597
211,1068,4297 Emmet Lane,NSW,"2170,NSW",-33.92641069400002,150.912632091597
212,1175,79 Grasskamp Center,NSW,"2170,NSW",-33.92641069400002,150.912632091597
213,1531,486 Clyde Gallagher Road,NSW,"2170,NSW",-33.92641069400002,150.912632091597
214,1637,60 Briar Crest Circle,NSW,"2170,NSW",-33.92641069400002,150.912632091597
215,1761,2 Portage Avenue,NSW,"2170,NSW",-33.92641069400002,150.912632091597
216,1909,9 Shelley Center,NSW,"2170,NSW",-33.92641069400002,150.912632091597
217,1935,53 Muir Terrace,NSW,"2170,NSW",-33.92641069400002,150.912632091597
218,1986,366 International Way,NSW,"2170,NSW",-33.92641069400002,150.912632091597
219,2065,130 Hayes Crossing,NSW,"2170,NSW",-33.92641069400002,150.912632091597
220,2176,322 Scott Plaza,NSW,"2170,NSW",-33.92641069400002,150.912632091597
221,2429,338 Little Fleur Avenue,NSW,"2170,NSW",-33.92641069400002,150.912632091597
222,2782,39 Lindbergh Drive,NSW,"2170,NSW",-33.92641069400002,150.912632091597
223,2791,11 Manufacturers Junction,NSW,"2170,NSW",-33.92641069400002,150.912632091597
224,2902,59231 Claremont Place,NSW,"2170,NSW",-33.92641069400002,150.912632091597
225,2903,493 Calypso Center,NSW,"2170,NSW",-33.92641069400002,150.912632091597
226,3097,0 Stephen Lane,NSW,"2170,NSW",-33.92641069400002,150.912632091597
227,3109,451 Luster Hill,NSW,"2170,NSW",-33.92641069400002,150.912632091597
228,3253,888 Warrior Avenue,NSW,"2170,NSW",-33.92641069400002,150.912632091597
229,3269,65973 Morrow Alley,NSW,"2170,NSW",-33.92641069400002,150.912632091597
230,3279,07803 Dexter Pass,NSW,"2170,NSW",-33.92641069400002,150.912632091597
231,3306,518 Donald Street,NSW,"2170,NSW",-33.92641069400002,150.912632091597
232,3831,36708 Algoma Junction,NSW,"2170,NSW",-33.92641069400002,150.912632091597
233,3927,2 Annamark Park,NSW,"2170,NSW",-33.92641069400002,150.912632091597
234,3969,8578 Mifflin Pass,NSW,"2170,NSW",-33.92641069400002,150.912632091597
235,34,833 Luster Way,QLD,"4005,QLD",-27.46400512280161,153.04549453080128
236,200,7 Havey Point,QLD,"4005,QLD",-27.46400512280161,153.04549453080128
237,738,282 West Trail,QLD,"4005,QLD",-27.46400512280161,153.04549453080128
238,2926,970 Randy Crossing,QLD,"4005,QLD",-27.46400512280161,153.04549453080128
239,2938,53 Hintze Circle,QLD,"4005,QLD",-27.46400512280161,153.04549453080128
240,35,34 Russell Plaza,QLD,"4127,QLD",-27.622614000299397,153.132861655883
241,368,382 Maywood Parkway,QLD,"4127,QLD",-27.622614000299397,153.132861655883
242,548,5 Farmco Junction,QLD,"4127,QLD",-27.622614000299397,153.132861655883
243,557,956 Mccormick Place,QLD,"4127,QLD",-27.622614000299397,153.132861655883
244,824,09413 Holmberg Terrace,QLD,"4127,QLD",-27.622614000299397,153.132861655883
245,1139,03 Holmberg Park,QLD,"4127,QLD",-27.622614000299397,153.132861655883
246,1153,84 Monument Terrace,QLD,"4127,QLD",-27.622614000299397,153.132861655883
247,1261,16623 Mariners Cove Plaza,QLD,"4127,QLD",-27.622614000299397,153.132861655883
248,1311,0 Moland Parkway,QLD,"4127,QLD",-27.622614000299397,153.132861655883
249,1983,19 Barby Parkway,QLD,"4127,QLD",-27.622614000299397,153.132861655883
250,2084,891 Mendota Junction,QLD,"4127,QLD",-27.622614000299397,153.132861655883
251,2365,743 Stone Corner Parkway,QLD,"4127,QLD",-27.622614000299397,153.132861655883
252,3807,91 Dennis Plaza,QLD,"4127,QLD",-27.622614000299397,153.132861655883
253,36,78 Del Sol Hill,NSW,"2535,NSW",-34.77682934680966,150.69495239125624
254,37,54 Sage Plaza,QLD,"4726,QLD",-22.94085801470588,144.9913450622212
255,38,90 Lawn Parkway,QLD,"4805,QLD",-19.93404068524906,148.10166093807499
256,1253,11 Golf Pass,QLD,"4805,QLD",-19.93404068524906,148.10166093807499
257,39,38726 Ilene Crossing,NSW,"2212,NSW",-33.94912416333333,151.0147688011842
258,613,2 Hoffman Way,NSW,"2212,NSW",-33.94912416333333,151.0147688011842
259,1176,6541 Dahle Junction,NSW,"2212,NSW",-33.94912416333333,151.0147688011842
260,1514,29 Spohn Drive,NSW,"2212,NSW",-33.94912416333333,151.0147688011842
261,40,3496 Brown Drive,NSW,"2207,NSW",-33.93462407900027,151.1289012045344
262,1460,25 Darwin Terrace,NSW,"2207,NSW",-33.93462407900027,151.1289012045344
263,1467,11606 Myrtle Street,NSW,"2207,NSW",-33.93462407900027,151.1289012045344
264,1518,237 Garrison Way,NSW,"2207,NSW",-33.93462407900027,151.1289012045344
265,2506,99488 Mccormick Terrace,NSW,"2207,NSW",-33.93462407900027,151.1289012045344
266,2542,2 Larry Trail,NSW,"2207,NSW",-33.93462407900027,151.1289012045344
267,41,7188 Cody Way,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
268,2263,71109 Vernon Way,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
269,2287,5086 Meadow Ridge Circle,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
270,2913,24913 Twin Pines Terrace,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
271,3247,3897 Oxford Pass,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
272,3294,9 Fisk Point,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
273,3646,2809 Anderson Lane,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
274,3689,00732 David Lane,VIC,"3350,VIC",-37.551537109436374,143.83053224499116
275,42,1 Claremont Park,VIC,"3931,VIC",-38.22652478888889,145.04925527295305
276,373,67884 Fair Oaks Parkway,VIC,"3931,VIC",-38.22652478888889,145.04925527295305
277,1315,55326 Fulton Hill,VIC,"3931,VIC",-38.22652478888889,145.04925527295305
278,2653,7163 2nd Point,VIC,"3931,VIC",-38.22652478888889,145.04925527295305
279,43,60 Eagan Circle,QLD,"4018,QLD",-27.342155283640277,153.03845267147992
280,989,730 Butternut Trail,QLD,"4018,QLD",-27.342155283640277,153.03845267147992
281,44,89314 Eagle Crest Center,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
282,380,24 Scoville Parkway,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
283,1262,884 Shoshone Lane,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
284,1263,12 Prentice Point,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
285,1264,7008 Warner Park,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
286,1689,16 Saint Paul Street,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
287,1938,4 Golden Leaf Road,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
288,2140,47336 Garrison Court,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
289,2561,67 Lerdahl Parkway,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
290,2676,1411 Jenifer Center,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
291,3108,1742 Scott Center,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
292,3369,7234 Dawn Alley,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
293,3455,757 Debs Avenue,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
294,3542,1 Chive Trail,QLD,"4670,QLD",-24.885247292244664,152.42715629232123
295,45,2028 Lakewood Place,NSW,"2480,NSW",-28.749046947142865,153.27671364331707
296,1223,54 Harbort Road,NSW,"2480,NSW",-28.749046947142865,153.27671364331707
297,2130,26064 Morningstar Junction,NSW,"2480,NSW",-28.749046947142865,153.27671364331707
298,2906,72850 Lotheville Junction,NSW,"2480,NSW",-28.749046947142865,153.27671364331707
299,3652,9 Jenifer Avenue,NSW,"2480,NSW",-28.749046947142865,153.27671364331707
300,3861,1628 Bonner Hill,NSW,"2480,NSW",-28.749046947142865,153.27671364331707
301,46,70875 Hudson Point,VIC,"3212,VIC",-38.033104940044446,144.40941347961765
302,1825,738 Sloan Place,VIC,"3212,VIC",-38.033104940044446,144.40941347961765
303,2801,9677 Hagan Lane,VIC,"3212,VIC",-38.033104940044446,144.40941347961765
304,3645,155 Sunfield Way,VIC,"3212,VIC",-38.033104940044446,144.40941347961765
305,47,543 Killdeer Park,NSW,"2322,NSW",-32.79218494617748,151.66540901859804
306,359,7 Debs Point,NSW,"2322,NSW",-32.79218494617748,151.66540901859804
307,700,6046 Sheridan Way,NSW,"2322,NSW",-32.79218494617748,151.66540901859804
308,1084,24596 Hoepker Avenue,NSW,"2322,NSW",-32.79218494617748,151.66540901859804
309,3257,6416 Grover Street,NSW,"2322,NSW",-32.79218494617748,151.66540901859804
310,3624,6 Nobel Way,NSW,"2322,NSW",-32.79218494617748,151.66540901859804
311,3625,3 Burning Wood Pass,NSW,"2322,NSW",-32.79218494617748,151.66540901859804
312,48,22125 Ramsey Drive,VIC,"3198,VIC",-38.11449166652036,145.13845158196938
313,1372,6 Forster Crossing,VIC,"3198,VIC",-38.11449166652036,145.13845158196938
314,1373,939 Hermina Drive,VIC,"3198,VIC",-38.11449166652036,145.13845158196938
315,1641,20 Mcguire Hill,VIC,"3198,VIC",-38.11449166652036,145.13845158196938
316,2909,6815 South Junction,VIC,"3198,VIC",-38.11449166652036,145.13845158196938
